topic,link,domain,published_date,title,lang
HEALTH,https://www.genengnews.com/news/acupuncture-tames-cytokine-storm-improves-mouse-survival-via-specific-neural-pathways/,genengnews.com,2020-08-13 08:00:00,"Acupuncture Tames Cytokine Storm, Improves Mouse Survival Via Specific Neural Pathways",en
NATION,http://saharareporters.com/2020/08/10/kano-sharia-court-sentences-musician-death-over-song-allegedly-against-prophet-muhammad,saharareporters.com,2020-08-10 14:22:44,Kano Sharia Court Sentences Musician To Death Over Song Allegedly Against Prophet Muhammad,en
WORLD,https://www.goodhousekeeping.com/uk/lifestyle/editors-choice-book-reviews/g33520727/jewish-antisemitism-books/,goodhousekeeping.com,2020-08-06 11:30:00,Books about Jewish history and antisemitism,en
NATION,https://www.ynetnews.com/article/rkJ38Z00fv,ynetnews.com,2020-08-17 14:52:00,Israel frees Palestinian boycott activist from detention,en
TECHNOLOGY,https://southcoastherald.co.za/car/news/uncategorized/maserati-expands-trofeo-collection/,southcoastherald.co.za,2020-08-14 14:22:00,Maserati expands Trofeo collection,en
TECHNOLOGY,https://www.theedgemarkets.com/article/huawei-stop-making-flagship-chipsets-us-pressure-bites-%E2%80%94-chinese-media,theedgemarkets.com,2020-08-08 11:57:35,Huawei to stop making flagship chipsets as US pressure bites — Chinese media,en
BUSINESS,https://www.fool.com/earnings/call-transcripts/2020/08/04/mimecast-limited-mime-q1-2021-earnings-call-transc.aspx,fool.com,2020-08-04 11:30:40,Mimecast Limited (MIME) Q1 2021 Earnings Call Transcript,en
SCIENCE,https://www.localmemphis.com/article/tech/science/boaters-swarm-spacex-crew-dragon-capsule-at-spashdown/67-fa2c9eeb-e3bc-4a0f-8917-bc5a2374254e,localmemphis.com,2020-08-02 20:15:00,'Not what we were anticipating': Boaters surround SpaceX capsule amid splashdown,en
BUSINESS,https://www.constructionenquirer.com/2020/08/17/costain-facing-fight-to-recover-49m-on-gas-station-job/,constructionenquirer.com,2020-08-17 05:43:09,Costain facing fight to recover £49m on gas station job,en
ENTERTAINMENT,https://www.cinemablend.com/television/2552676/how-star-trek-strange-new-worlds-spinoff-will-be-more-like-the-original-series,cinemablend.com,2020-08-17 21:58:00,How Star Trek: Strange New Worlds Spinoff Will Be More Like The Original Series,en
HEALTH,https://healthitanalytics.com/news/ai-precision-medicine-tool-may-enable-early-autism-diagnosis,healthitanalytics.com,2020-08-10 18:24:00,"AI, Precision Medicine Tool May Enable Early Autism Diagnosis",en
NATION,https://bulawayo24.com/index-id-news-sc-national-byo-189729.html,bulawayo24.com,2020-08-02 08:09:32,Woman commits suicide over sadza,en
ENTERTAINMENT,https://www.cinemablend.com/news/2552496/netflixs-project-power-reviews-are-in-heres-what-the-critics-are-saying,cinemablend.com,2020-08-14 01:38:00,"Netflix’s Project Power Reviews Are In, Here’s What The Critics Are Saying",en
SPORTS,https://www.insidethegames.biz/articles/1097297/chengdu-2021-sponsor-tencent-financials,insidethegames.biz,2020-08-13 10:14:07,Chengdu 2021 sponsor Tencent unveils solid financial performance,en
SPORTS,https://www.capitalfm.co.ke/sports/2020/08/07/barcas-final-shot-in-the-dark-to-save-troubled-season-and-setien/,capitalfm.co.ke,2020-08-07 08:16:50,Barca’s final shot in the dark to save troubled season and Setien,en
HEALTH,https://www.news-medical.net/news/20200817/Researchers-may-have-discovered-the-key-to-treating-inflammatory-diseases.aspx,news-medical.net,2020-08-18 01:46:00,Researchers may have discovered the key to treating inflammatory diseases,en
SPORTS,https://www.football365.com/news/arteta-arsenal-100m-spree-ceballos-magalhaes-partey,football365.com,2020-08-08 11:50:16,Arteta success rewarded as Arsenal plot £100m summer spree on trio,en
TECHNOLOGY,https://www.phonearena.com/news/Google-Docs-update-Smart-Compose-Android-iPhone_id126435,phonearena.com,2020-08-05 19:19:36,"Google Docs gets Smart Compose, other improvements on Android and iOS",en
ENTERTAINMENT,https://pagesix.com/2020/08/05/lili-reinhart-takes-solo-trip-for-mental-clarity-on-cole-sprouses-birthday/,pagesix.com,2020-08-05 21:16:00,Lili Reinhart takes 'solo trip' for 'mental clarity' on Cole Sprouse's birthday,en
SPORTS,https://netswire.usatoday.com/2020/08/03/how-to-watch-nets-take-on-giannis-antetokounmpo-bucks/,netswire.usatoday.com,2020-08-04 00:40:58,"How to watch Nets take on Giannis Antetokounmpo, Bucks",en
WORLD,https://www.thefirstnews.com/article/polish-baltic-mps-call-on-belarusian-authorities-not-to-use-force-14793,thefirstnews.com,2020-08-11 15:48:47,"Polish, Baltic MPs call on Belarusian authorities not to use force",en
NATION,https://www.timesofisrael.com/youtube-removes-rapper-wileys-channel-over-repeated-violations/,timesofisrael.com,2020-08-06 04:54:57,YouTube removes rapper Wiley’s channel over ‘repeated violations’,en
HEALTH,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/coronavirus-symptoms-can-you-actually-recognise-a-covid-cough-is-it-dangerous/photostory/77314676.cms,timesofindia.indiatimes.com,2020-08-02 11:42:37,Coronavirus symptoms: Can you actually recognise a COVID cough? Is it dangerous?,en
SPORTS,https://www.cbssports.com/mlb/news/why-andrew-benintendis-regression-and-ongoing-slump-is-a-major-problem-for-red-sox/,cbssports.com,2020-08-05 19:20:00,Why Andrew Benintendi's regression and ongoing slump is a major problem for Red Sox,en
ENTERTAINMENT,https://www.mirror.co.uk/3am/celebrity-news/robbie-williams-signals-might-quit-22529059,mirror.co.uk,2020-08-16 03:46:00,Robbie Williams signals he might quit life in LA after unsettling encounter,en
BUSINESS,https://scientect.com/uncategorized/21681/global-genomic-medicine-market-covid-19-impact-and-trends-with-forecast-to-2027-top-leaders-aevi-genomic-medicine-inc-deep-genomics-congenica-ltd-editas-medicine/,scientect.com,2020-08-13 12:13:00,"Global Genomic Medicine Market COVID-19 Impact and Trends With Forecast To 2027| Top Leaders-Aevi Genomic Medicine, Inc., DEEP GENOMICS, Congenica Ltd., Editas Medicine",en
TECHNOLOGY,https://www.revu.com.ph/2020/08/vivo-s7-5g-price-specs-china-lisa-tvc/,revu.com.ph,2020-08-04 15:41:57,Lisa-endorsed Vivo S7 5G is a 44MP dual-selfie-cam phone,en
TECHNOLOGY,https://www.indiatvnews.com/technology/news-google-microsoft-team-up-to-further-secure-your-emails-know-how-639716,indiatvnews.com,2020-08-05 08:20:12,"Google, Microsoft collaborate to introduce new API's to secure your emails: Here's how",en
ENTERTAINMENT,https://www.cinemablend.com/news/2552141/new-jurassic-world-dominion-photo-reveals-connection-to-jurassic-park-2,cinemablend.com,2020-08-10 16:53:00,New Jurassic World: Dominion Photo Reveals Connection To Jurassic Park 2,en
TECHNOLOGY,https://gadgets.ndtv.com/mobiles/news/itel-vision-1-3gb-ram-variant-model-launched-india-price-rs-6999-specifications-2278234,gadgets.ndtv.com,2020-08-12 07:50:10,"Itel Vision 1 3GB RAM Variant Launched in India: Price, Specifications",en
NATION,https://www.gmanetwork.com/news/news/nation/751681/jtf-sulu-chief-vinluan-next-westmincom-commander/story/,gmanetwork.com,2020-08-17 08:52:00,JTF Sulu chief Vinluan next WestMinCom commander,en
BUSINESS,https://www.aeresearch.net/nfc-antennas-market-268393,aeresearch.net,2020-08-09 12:39:04,Global NFC Antennas Market Covering Prime Factors and Competitive Outlook till,en
NATION,http://unb.com.bd/category/World/6789-people-infected-with-cholera-in-ethiopia-un/55968,unb.com.bd,2020-08-14 04:50:35,"6,789 people infected with cholera in Ethiopia: UN",en
WORLD,https://www.ctvnews.ca/politics/new-u-s-aluminum-tariff-on-canada-now-in-effect-1.5066333,ctvnews.ca,2020-08-16 13:11:00,New U.S. aluminum tariff on Canada now in effect,en
TECHNOLOGY,https://www.macrumors.com/2020/08/10/russia-apple-abused-app-store-position/,macrumors.com,2020-08-10 18:10:00,Russia's Anti-Monopoly Watchdog Says Apple Abused Dominant App Store Position,en
TECHNOLOGY,https://www.eurogamer.net/articles/2020-08-06-3-out-of-10-is-a-free-playable-sitcom-about-life-at-the-worlds-worst-game-development-studio,eurogamer.net,2020-08-06 21:13:00,"3 out of 10 is a free ""playable sitcom"" about life at the world's worst game development studio",en
NATION,https://www.nydailynews.com/news/national/ny-road-commissioner-michigan-n-word-20200807-vje2y5ohw5hdbfx4fcrsuoapvm-story.html,nydailynews.com,2020-08-07 21:09:00,Michigan road commissioner to resign after using N-word,en
BUSINESS,https://finance.yahoo.com/news/coating-additives-market-research-report-064000147.html,finance.yahoo.com,2020-08-07 06:55:39,"Coating Additives Market Research Report by Function, by Type, by Formulation, by Application - Global Forecast to 2025 - Cumulative Impact of COVID-19",en
ENTERTAINMENT,https://www.gamesradar.com/marvel-spoiled-its-own-empyre-4-shock-ending/,gamesradar.com,2020-08-05 17:37:00,"Marvel spoiled its own Empyre #4 ""shock ending""",en
HEALTH,https://www.news-medical.net/news/20200809/Community-based-sampling-needed-for-COVID-19-control-say-researchers.aspx,news-medical.net,2020-08-09 21:49:00,"Community-based sampling needed for COVID-19 control, say researchers",en
SPORTS,https://www.swxrightnow.com/stories/2020/aug/14/into-the-unknown-nba-teams-face-concerns-outside-o/,swxrightnow.com,2020-08-14 21:33:52,Into the unknown: NBA teams face concerns outside of bubble,en
TECHNOLOGY,https://pocketnow.com/indian-market-will-finally-get-a-new-nokia-5-series-phone-on-august-25,pocketnow.com,2020-08-17 14:55:00,Indian market will finally get a new Nokia 5-series phone on August 25,en
TECHNOLOGY,https://www.foxbusiness.com/technology/zoom-apple-get-new-competition-as-telegram-launches-video-calling,foxbusiness.com,2020-08-16 14:59:25,"Zoom, Apple get new competition as Telegram launches video calling",en
BUSINESS,https://gnghockey.com/2020/08/14/potassium-metabisulfite-market-industry-size-market-share-manufacturers-and-forecast-till-2027/,gnghockey.com,2020-08-14 10:10:22,"Potassium Metabisulfite Market Industry Size, Market Share, Manufacturers, And Forecast Till 2027",en
WORLD,https://www.theglobeandmail.com/canada/article-tdsb-exploring-ways-to-keep-elementary-classes-smaller-amid-growing/,theglobeandmail.com,2020-08-05 00:59:09,TDSB exploring ways to keep elementary classes smaller amid growing anxiety among parents,en
SPORTS,https://www.espn.co.uk/football/soccer-transfers/story/4156963/live-transfer-talk-chelsea-to-battle-barca-for-ajaxs-tagliafico,espn.co.uk,2020-08-11 14:40:00,LIVE Transfer Talk: Chelsea to battle Barca for Ajax's Tagliafico,en
TECHNOLOGY,https://www.pcgamer.com/uk/the-microsoft-flight-simulator-series-has-had-quite-the-glow-up/,pcgamer.com,2020-08-14 16:43:00,The Microsoft Flight Simulator series has had quite the glow up,en
HEALTH,https://www.dailymaverick.co.za/article/2020-08-05-show-your-solidarity-and-just-wear-that-mask-already-its-ubuntu/,dailymaverick.co.za,2020-08-04 22:43:42,Show your solidarity and just wear that mask already – it’s ubuntu,en
SPORTS,https://cartilagefreecaptain.sbnation.com/2020/8/16/21370707/tottenham-hotspur-transfer-rumors-dispatches-from-bat-country-gareth-bale-real-madrid,cartilagefreecaptain.sbnation.com,2020-08-16 08:00:00,Gareth Bale is not moving to Tottenham Hotspur this summer.,en
TECHNOLOGY,https://www.engadget.com/watchos-7-beta-morning-after-111542903.html,engadget.com,2020-08-11 11:16:06,The Morning After: Apple started the public beta for watchOS 7,en
SPORTS,https://www.tmz.com/2020/08/12/deion-sanders-leaves-nfl-network-joins-barstool-sports/,tmz.com,2020-08-12 13:19:00,Deion Sanders Leaves NFL Network for Gig at Barstool Sports,en
ENTERTAINMENT,https://pitchfork.com/reviews/albums/the-microphones-microphones-in-2020/,pitchfork.com,2020-08-07 05:00:00,The Microphones: Microphones in 2020 | Review,en
SPORTS,https://reddevilarmada.com/2020/08/12/ronaldos-agent-manchester-united/,reddevilarmada.com,2020-08-12 13:06:03,Cristiano Ronaldo’s agent working on huge Manchester United deal,en
BUSINESS,https://www.wlwt.com/article/kroger-stores-across-greater-cincinnati-offering-teachers-parents-10-discount-on-wednesdays/33527093,wlwt.com,2020-08-05 23:41:00,"Kroger stores across Greater Cincinnati offering teachers, parents 10% discount on Wednesdays",en
HEALTH,https://consumer.healthday.com/infectious-disease-information-21/coronavirus-1008/model-shows-300-000-american-deaths-by-december-if-more-don-t-wear-face-masks-760190.html,consumer.healthday.com,2020-08-07 13:09:38,"Model Shows 300,000 American Deaths by December if More Don't Wear Face Masks",en
SPORTS,https://www.mlb.com/news/could-charlie-blackmon-hit-400,mlb.com,2020-08-12 04:07:30,A .400 season? Blackmon has a chance,en
BUSINESS,https://www.fool.com/earnings/call-transcripts/2020/08/07/playa-hotels-resorts-nv-plya-q2-2020-earnings-call.aspx,fool.com,2020-08-07 19:31:17,Playa Hotels & Resorts N.V. (PLYA) Q2 2020 Earnings Call Transcript,en
WORLD,https://www.ctvnews.ca/world/after-uae-israel-deal-trump-adviser-slams-palestinian-leaders-1.5067521,ctvnews.ca,2020-08-17 17:18:00,"After UAE-Israel deal, Trump adviser slams Palestinian leaders",en
BUSINESS,https://www.forbes.com/sites/forrester/2020/08/07/the-biggest-digital-health-deal-of-all-time-teladoc-and-livongo/,forbes.com,2020-08-07 22:46:00,The Biggest Digital Health Deal Of All Time: Teladoc And Livongo,en
ENTERTAINMENT,https://www.seventeen.com/celebrity/movies-tv/a33502321/who-dies-in-the-umbrella-academy-season-2/,seventeen.com,2020-08-04 13:49:00,"Who Dies in ""The Umbrella Academy"" Season 2?",en
ENTERTAINMENT,https://www.vogue.in/vogue-closet/collection/kareena-kapoor-khan-white-shirt-black-trackpants-sneakers-sunglasses-taimur-ali-khan-karisma-kapoor-house-mumbai/,vogue.in,2020-08-11 01:20:12,Kareena Kapoor Khan visits Karisma Kapoor with Taimur in a crisp white shirt and track pants,en
WORLD,https://www.stuff.co.nz/business/world/300083709/the-chinese-economic-model-xi-jinping-is-reinventing-state-capitalism-dont-underestimate-it,stuff.co.nz,2020-08-16 07:41:00,"The Chinese economic model: Xi Jinping is reinventing state capitalism, don't underestimate it",en
HEALTH,https://www.waateanews.com/waateanews/x_news/MjUyNjE/Dr-Rawiri-Taonui-14-August-2020-%7CThe-Covid-Resurgence-in-Auckland,waateanews.com,2020-08-13 20:08:57,Dr Rawiri Taonui 14 August 2020 |The Covid Resurgence in Auckland,en
NATION,https://thenationonlineng.net/ngiges-kinsmen-disown-suspended-monarch/,thenationonlineng.net,2020-08-17 00:23:13,Ngige’s kinsmen disown suspended monarch,en
WORLD,https://indianexpress.com/article/explained/belarus-president-alexander-lukashenko-protests-elections-6557439/,indianexpress.com,2020-08-16 14:02:41,Explained: Why Belarus president Alexander Lukashenko is facing the strongest protests against his rule in 26 years,en
BUSINESS,https://www.aljazeera.com/indepth/features/doctors-note-vaccine-efforts-covid-19-succeeding-200727160850273.html,aljazeera.com,2020-08-07 06:54:00,Doctor’s Note: Are vaccine efforts against COVID-19 succeeding?,en
SPORTS,https://www.nhl.com/news/montreal-canadiens-head-coach-claude-julien-update/c-318455322,nhl.com,2020-08-13 18:31:58,"Julien in hospital, Canadiens coach likely out rest of East First Round",en
NATION,https://www.news24.com/news24/southafrica/news/one-dead-13-due-in-court-after-protests-and-looting-in-cape-town-20200811,news24.com,2020-08-11 15:59:32,"One dead, 13 due in court after protests and looting in Cape Town",en
HEALTH,https://www.coventrytelegraph.net/news/health/covid-19-second-wave-fear-18742865,coventrytelegraph.net,2020-08-10 06:19:00,"Covid-19 second wave fear after UK records 1,000 cases in a day",en
TECHNOLOGY,https://7news.com.au/lifestyle/food/i-saved-104-woolworths-launches-huge-container-flash-sale-c-1234833,7news.com.au,2020-08-12 08:25:00,Woolworths supermarket launches huge sale on Sistema Klip IT containers,en
TECHNOLOGY,https://gadgets.ndtv.com/mobiles/news/realme-8-x3-pro-4500mah-battery-65w-fast-charging-weight-rumour-2280827,gadgets.ndtv.com,2020-08-17 11:49:08,"Realme May Launch New Phones With 65W Fast Charging, Up to 4,500mAh Battery",en
HEALTH,https://www.devdiscourse.com/article/health/1154610-re-engineering-antibodies-for-covid-19,devdiscourse.com,2020-08-03 05:57:40,Re-engineering antibodies for COVID-19,en
BUSINESS,https://www.asiaone.com/lifestyle/omakase-burger-opens-toa-payoh-coffeeshop-lower-prices-more-pop-ups-works,asiaone.com,2020-08-06 03:00:21,Omakase Burger opens at Toa Payoh coffeeshop with lower prices; more pop-ups in the works,en
ENTERTAINMENT,https://stylecaster.com/kim-kardashian-kanye-west-vacation-caribbean-save-marriage/,stylecaster.com,2020-08-06 14:20:00,Kim Kardashian & Kanye West Are Vacationing in the Caribbean Together to Save Their Marriage,en
NATION,https://www.theglobeandmail.com/canada/british-columbia/article-grizzly-bear-attacks-injures-mountain-biker-on-remote-bc-trail/,theglobeandmail.com,2020-08-17 19:14:51,"Grizzly bear attacks, injures mountain biker on remote B.C. trail",en
